"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","7886.041","6797.63","25335.563","7397.154","6806.711","6531.494","10122.608"
"SD_Ann","3118.193","2341.477","24457.899","3062.748","2050.523","2887.526","12329.334"
"CV_Ann","0.395","0.344","0.965","0.414","0.301","0.442","1.218"
"Q10_Mag","3981.66","2951.8","5301.38","3948.94","4001.34","3483.35","3875.23"
"Q25_Mag","5517.2","5844.425","7535.9","5499.1","5126.9","4325.35","5476.625"
"Q50_Mag","7682.9","6802.55","13616.5","6618.3","7003.7","5945.5","7164.2"
"Q75_Mag","9685","7974.6","35813.3","8945","8092.2","8000.575","9596.025"
"Q90_Mag","10236.46","9927","61429.26","11155.24","9538.3","10251.35","14652.74"
"Q10_Tim","13","1","5","34","31","75","26"
"Q25_Tim","19","6","49","96","65","77","51"
"Q50_Tim","75","112","23","129","129","121","98"
"Q75_Tim","115","122","38","107","127","79","97"
"Q90_Tim","35",NA,"25","165",NA,"104","82"
"Q10_Fre","4","1","1","2","3","5","2"
"Q25_Fre","1","2","4","4","4","4","3"
"Q50_Fre","2","7","3","6","3","5","4"
"Q75_Fre","7","2","3","3","3","2","3"
"Q90_Fre","2",NA,"1","2",NA,"1","1"
"Q10_Dur","348","304","361","337","336","308","332"
"Q25_Dur","280","290","327","285","262","228","278"
"Q50_Dur","216","158","280","161","181","137","188"
"Q75_Dur","108","67","234","83","33","40","94"
"Q90_Dur","17",NA,"180","11",NA,"12","55"
"Q10_Mag_Lng_Evt","17939.5","11599.7","94350.7","17840.3","12134.3","15561","28237"
"Q25_Mag_Lng_Evt","17939.5","11599.7","94350.7","17840.3","12134.3","15561","28237"
"Q50_Mag_Lng_Evt","10483.8","11599.7","94350.7","17840.3","12134.3","8710.8","25853"
"Q75_Mag_Lng_Evt","17939.5","11599.7","94350.7","17840.3","12134.3","15561","28237"
"Q90_Mag_Lng_Evt","17939.5",NA,"94350.7","17840.3",NA,"15561","36422"
"Q10_Strt_Tim_Lng_Evt","1","1","5","1","1","58","11"
"Q25_Strt_Tim_Lng_Evt","19","1","6","93","73","76","44"
"Q50_Strt_Tim_Lng_Evt","86","77","11","125","152","171","103"
"Q75_Strt_Tim_Lng_Evt","25","79","15","131","175","88","85"
"Q90_Strt_Tim_Lng_Evt","35",NA,"25","159",NA,"104","80"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","spr","spr","spr","spr"
"Q50_Strt_Sea_Lng_Evt","spr","spr","win","spr","spr","sum","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","spr","sum","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","sum",NA,"spr","win"
"Q10_Dur_Lng_Evt","336","304","361","304","306","233","307"
"Q25_Dur_Lng_Evt","280","285","283","151","221","186","234"
"Q50_Dur_Lng_Evt","177","59","269","75","137","66","130"
"Q75_Dur_Lng_Evt","37","47","213","60","18","34","68"
"Q90_Dur_Lng_Evt","16",NA,"180","7",NA,"12","53"
"Init_Mag","17206.698","9047.606","29070.155","10475.322","10338.687","10372.64","14418.518"
"Init_Tim","42","11","50","-48","18","28","16.833"
"Init_Dur","8","25","9","16","16","20","15.667"
"Wet_BFL_Mag_10","5936.31","6103.58","23356.32","4858.25","5071.86","3537.8","8144.02"
"Wet_BFL_Mag_50","9337.65","7186.7","36144.5","6904","7463.1","6983.1","12336.508"
"Wet_Tim","14","-6","18","-60","-15","15","-5.667"
"Wet_BFL_Dur","234","280","135","238","284","97","211.333"
"Peak_Mag_Ann","17939.5","11599.7","94350.7","17840.3","12134.3","15561","28237.583"
"Peak_Mag_Tim","41","120","152","161","184","111","128.167"
"Peak_Mag_95",NA,NA,"94350.7",NA,NA,NA,"94350.7"
"Peak_Mag_90","16304.8",NA,"94350.7","16958.55",NA,"15561","35793.762"
"Peak_Mag_80","10367.6","11502.55","11542","11720.6","10808.2","13257.85","11533.133"
"Peak_Dur_95",NA,NA,"110",NA,NA,NA,"110"
"Peak_Dur_90","17",NA,"180","11",NA,"12","55"
"Peak_Dur_80","61","37","220","76","24","38","76"
"Peak_Fre_95",NA,NA,"1",NA,NA,NA,"1"
"Peak_Fre_90","2",NA,"1","2",NA,"1","1.5"
"Peak_Fre_80","5","2","3","3","3","2","3"
"Peak_Tim_95",NA,NA,"65",NA,NA,NA,"65"
"Peak_Tim_90","32.5",NA,"25","167",NA,"104","82.125"
"Peak_Tim_80","156","96.5","260","102","122","57.5","132.333"
"Rec_Mag","10092.5","8006.4","94350.7","16076.8","8249.5","15561","25389.483"
"Rec_Tim","247","273","152","177","268","111","204.667"
"Rec_Dur","90","40","144","139","48","207","111.333"
"Rec_ROC","0.029","0.043","0.029","0.038","0.025","0.023","0.031"
"Dry_Mag_90","3886.02","7272.79","5012.79","4090.34","4595.46","5624.02","5080.237"
"Dry_Mag_50","3754.9","2971.95","4660.8","3830.6","4190.1","3485.9","3815.708"
"Dry_Mag_10","3605.98","2765.04","4074.45","3033.96","3502.18","2666.36","3274.662"
"Dry_Tim","337","313","296","316","316","318","316"
"Dry_Dur","23","72","10","35","65","49","42.333"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"2.5",NA,NA,NA,"2.5"
"No_Peaks_Max",NA,NA,"3",NA,NA,NA,"3"
"Frac_V_Cent_Avg",NA,NA,"0.57",NA,NA,NA,"0.57"
"Frac_V_Cent_Max",NA,NA,"0.622",NA,NA,NA,"0.622"
