"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","149.085","74.977","240.065","114.988","96.117","56.259","121.864"
"SD_Ann","158.967","143.327","494.221","132.555","113.967","120.644","243.632"
"CV_Ann","1.066","1.912","2.059","1.153","1.186","2.144","1.999"
"Q10_Mag","9","0","19.76","0","0","0","0"
"Q25_Mag","23","0","35.6","12.2","1.5","0","4.1"
"Q50_Mag","79.2","18.65","127","46.1","11.1","4","37.35"
"Q75_Mag","252.4","63.95","269.7","199.2","239.4","49.025","204.525"
"Q90_Mag","384.88","207.35","516.56","303.6","249.8","162.7","300.79"
"Q10_Tim","1","1","1","1","1","1","1"
"Q25_Tim","1","85","1","51","92","190","70"
"Q50_Tim","129","92","103","108","86","248","127"
"Q75_Tim","155","127","119","138","55","249","140"
"Q90_Tim","200","133","141","134","143","244","165"
"Q10_Fre","1","1","1","1","1","1","1"
"Q25_Fre","1","5","1","4","6","3","3"
"Q50_Fre","5","8","10","7","8","8","7"
"Q75_Fre","7","5","9","8","3","4","6"
"Q90_Fre","5","5","10","8","2","6","6"
"Q10_Dur","365","366","365","365","365","366","365"
"Q25_Dur","365","251","365","291","219","182","278"
"Q50_Dur","232","156","271","196","167","114","189"
"Q75_Dur","145","42","141","93","126","40","97"
"Q90_Dur","59","26","77","56","4","23","40"
"Q10_Mag_Lng_Evt","972.2","937.7","5803.2","718.3","343.8","955.8","1621"
"Q25_Mag_Lng_Evt","972.2","937.7","5803.2","718.3","343.8","955.8","1621"
"Q50_Mag_Lng_Evt","650.4","738.7","5803.2","447.8","343.8","955.8","1489"
"Q75_Mag_Lng_Evt","650.4","602.4","561","447.8","343.8","955.8","593"
"Q90_Mag_Lng_Evt","545.5","738.7","561","447.8","301.9","955.8","591"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","1","1","1","1","17","198","36"
"Q50_Strt_Tim_Lng_Evt","79","1","1","171","18","228","83"
"Q75_Strt_Tim_Lng_Evt","129","58","179","173","19","228","131"
"Q90_Strt_Tim_Lng_Evt","181","27","189","182","162","228","161"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","win","sum","win"
"Q50_Strt_Sea_Lng_Evt","spr","win","win","sum","win","sum","win"
"Q75_Strt_Sea_Lng_Evt","spr","win","sum","sum","win","sum","sum"
"Q90_Strt_Sea_Lng_Evt","sum","win","sum","sum","sum","sum","sum"
"Q10_Dur_Lng_Evt","365","366","365","365","365","366","365"
"Q25_Dur_Lng_Evt","365","153","365","243","100","169","232"
"Q50_Dur_Lng_Evt","163","87","149","68","92","42","100"
"Q75_Dur_Lng_Evt","96","13","60","28","90","14","50"
"Q90_Dur_Lng_Evt","29","7","31","16","3","14","16"
"Init_Mag","134.481","323.223","4.74","75.203","41.091","14.294","98.839"
"Init_Tim","65","-7","-57","-56","-56","-45","-26"
"Init_Dur","14","10","3","6","9","4","7.667"
"Wet_BFL_Mag_10","87.65","9.29","97.7","26.86","2.06","28.94","42.083"
"Wet_BFL_Mag_50","248.1","56.5","287.1","163.9","237.55","140.5","188.942"
"Wet_Tim","74","-16","53","-2","12","222","57.167"
"Wet_BFL_Dur","124","210","29","197","184","73","136.167"
"Peak_Mag_Ann","972.2","937.7","5803.2","718.3","343.8","955.8","1621.833"
"Peak_Mag_Tim","282","131","81","108","87","229","153"
"Peak_Mag_95","545.5","660.3","739.15","453.9",NA,"955.8","670.93"
"Peak_Mag_90","545.5","660.3","520.95","424.6","322.85","375.05","474.875"
"Peak_Mag_80","463.75","660.3","453.75","444.4","261","406.15","448.225"
"Peak_Dur_95","28","15","59","6",NA,"5","22.6"
"Peak_Dur_90","59","26","77","56","4","23","40.833"
"Peak_Dur_80","106","32","123","76","107","39","80.5"
"Peak_Fre_95","5","5","6","4",NA,"1","4.2"
"Peak_Fre_90","5","5","10","8","2","6","6"
"Peak_Fre_80","6","5","10","7","6","4","6.333"
"Peak_Tim_95","196","131","71.5","116",NA,"229","148.7"
"Peak_Tim_90","231","131","96.5","128.5","124.5","250.5","160.333"
"Peak_Tim_80","222","131","85","117","149","237.5","156.917"
"Rec_Mag","479","522.5","5803.2","447.8","243.4","416.6","1318.75"
"Rec_Tim","197","193","81","194","195","294","192.333"
"Rec_Dur","132","47","216","73","57","55","96.667"
"Rec_ROC","0.111","0.279","0.087","0.354","0.197","0.045","0.179"
"Dry_Mag_90","31.8","231.73","59.2","20.1","15.6","117.8","79.372"
"Dry_Mag_50","23.3","0.1","31.8","0.2","0","18.45","12.308"
"Dry_Mag_10","20.9","0","8.56","0","0","15.84","7.55"
"Dry_Tim","329","240","297","267","252","349","289"
"Dry_Dur","21","180","67","111","336","18","122.167"
"Dry_NoFL_Days","0","90","0","55","194","0","56.5"
"No_Peaks_Avg","1.6","1.2","2","1",NA,"1","1.36"
"No_Peaks_Max","1","1","3","1",NA,"1","1.4"
"Frac_V_Cent_Avg","0.666","0.67","0.714","1",NA,"0.6","0.73"
"Frac_V_Cent_Max","1","0.5","0.7","1",NA,"0.6","0.76"
