"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","1461.937","133.46","15745.706","264.427","0","0","2931.639"
"SD_Ann","4173.892","541.551","20849.562","801.883","0","0","10408.833"
"CV_Ann","2.855","4.058","1.324","3.033","NaN","NaN","3.551"
"Q10_Mag","0","0","0","0","0","0","0"
"Q25_Mag","0","0","269.2","0","0","0","0"
"Q50_Mag","0","0","2406.4","0","0","0","0"
"Q75_Mag","206.7","0","28935.6","103.7","0","0","110.05"
"Q90_Mag","3641.58","277.75","51526.68","601.18","0","0","3667.21"
"Q10_Tim","9","1","1","1","1","1","2"
"Q25_Tim","9","1","1","1","1","1","2"
"Q50_Tim","9","1","1","1","1","1","2"
"Q75_Tim","17","23","81","96",NA,NA,"54"
"Q90_Tim","24","38","37","36",NA,NA,"33"
"Q10_Fre","3","1","1","1","1","1","1"
"Q25_Fre","3","1","1","1","1","1","1"
"Q50_Fre","3","1","1","1","1","1","1"
"Q75_Fre","4","3","3","3",NA,NA,"3"
"Q90_Fre","4","1","2","2",NA,NA,"2"
"Q10_Dur","127","366","365","365","365","366","325"
"Q25_Dur","127","366","365","365","365","366","325"
"Q50_Dur","127","366","365","365","365","366","325"
"Q75_Dur","121","53","309","103",NA,NA,"146"
"Q90_Dur","40","3","187","5",NA,NA,"58"
"Q10_Mag_Lng_Evt","23524.4","5219.3","79786.8","6197.8","0","0","19121"
"Q25_Mag_Lng_Evt","23524.4","5219.3","79786.8","6197.8","0","0","19121"
"Q50_Mag_Lng_Evt","23524.4","5219.3","79786.8","6197.8","0","0","19121"
"Q75_Mag_Lng_Evt","23524.4","5219.3","79786.8","1249.8",NA,NA,"27445"
"Q90_Mag_Lng_Evt","23524.4","5219.3","79786.8","6197.8",NA,NA,"28682"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q50_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q75_Strt_Tim_Lng_Evt","14","37","28","154",NA,NA,"58"
"Q90_Strt_Tim_Lng_Evt","37","38","32","32",NA,NA,"34"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q75_Strt_Sea_Lng_Evt","win","win","win","sum",NA,NA,"win"
"Q90_Strt_Sea_Lng_Evt","win","win","win","win",NA,NA,"win"
"Q10_Dur_Lng_Evt","123","366","365","365","365","366","325"
"Q25_Dur_Lng_Evt","123","366","365","365","365","366","325"
"Q50_Dur_Lng_Evt","123","366","365","365","365","366","325"
"Q75_Dur_Lng_Evt","110","26","247","47",NA,NA,"107"
"Q90_Dur_Lng_Evt","20","3","184","4",NA,NA,"52"
"Init_Mag","8727.156","14.67","37734.287","3042.348",NA,NA,"12379.615"
"Init_Tim","23","-116","82","-40",NA,NA,"-12.75"
"Init_Dur","13","13","3","8",NA,NA,"9.25"
"Wet_BFL_Mag_10","15.7","6.23","249.96","0",NA,NA,"67.972"
"Wet_BFL_Mag_50","4696.3","307.4","31078.9","71.2",NA,NA,"9038.45"
"Wet_Tim","1","26","18","-64",NA,NA,"-4.75"
"Wet_BFL_Dur","47","14","164","231",NA,NA,"114"
"Peak_Mag_Ann","23524.4","5219.3","79786.8","6197.8","0","0","19121.383"
"Peak_Mag_Tim","47","39","106","34","1","1","38"
"Peak_Mag_95","23524.4",NA,"62703.35",NA,NA,NA,"43113.875"
"Peak_Mag_90","7334.85","5219.3","42208.35","5150.7",NA,NA,"14978.3"
"Peak_Mag_80","4696.3","871.6","2213.1","2676.7",NA,NA,"2614.425"
"Peak_Dur_95","1",NA,"128",NA,NA,NA,"64.5"
"Peak_Dur_90","40","3","187","5",NA,NA,"58.75"
"Peak_Dur_80","89","38","276","62",NA,NA,"116.25"
"Peak_Fre_95","1",NA,"4",NA,NA,NA,"2.5"
"Peak_Fre_90","4","1","2","2",NA,NA,"2.25"
"Peak_Fre_80","3","4","5","4",NA,NA,"4"
"Peak_Tim_95","47",NA,"77.5",NA,NA,NA,"62.25"
"Peak_Tim_90","11","38","178","42.5",NA,NA,"67.375"
"Peak_Tim_80","14","23","334","60.5",NA,NA,"107.875"
"Rec_Mag","23524.4","5219.3","66831.9","1249.8",NA,NA,"24206.35"
"Rec_Tim","47","39","181","166",NA,NA,"108.25"
"Rec_Dur","77","38","95","55",NA,NA,"66.25"
"Rec_ROC","0.162","0.113","0.165","0.157",NA,NA,"0.149"
"Dry_Mag_90","1.82","0","0",NA,NA,NA,"0.607"
"Dry_Mag_50","0","0","0",NA,NA,NA,"0"
"Dry_Mag_10","0","0","0",NA,NA,NA,"0"
"Dry_Tim","124","77","276","221",NA,NA,"174.5"
"Dry_Dur","268","308","26",NA,NA,NA,"200.667"
"Dry_NoFL_Days","238","292","26",NA,NA,NA,"185.333"
"No_Peaks_Avg","1",NA,"2.125",NA,NA,NA,"1.562"
"No_Peaks_Max","1",NA,"1",NA,NA,NA,"1"
"Frac_V_Cent_Avg","1",NA,"0.668",NA,NA,NA,"0.834"
"Frac_V_Cent_Max","1",NA,"0.667",NA,NA,NA,"0.834"
