"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","229.502","251.12","948.122","247.283","264.425","260.901","366.791"
"SD_Ann","101.096","146.07","1662.444","162.727","158.509","104.031","736.511"
"CV_Ann","0.441","0.582","1.753","0.658","0.599","0.399","2.008"
"Q10_Mag","47.66","0","0","0","0.84","156.2","0"
"Q25_Mag","200.4","210","122.3","137.4","189.6","198.375","189.175"
"Q50_Mag","233.6","261","272.5","263.4","271.4","231.1","250.4"
"Q75_Mag","268.4","325","693.9","353.4","409.3","369.175","384.475"
"Q90_Mag","336.54","452","3704.7","470.88","423.7","424.2","466.96"
"Q10_Tim","1","1","1","1","1","1","1"
"Q25_Tim","51","34","90","64","38","86","60"
"Q50_Tim","157","150","83","96","95","99","113"
"Q75_Tim","61","84","34","105","87","139","85"
"Q90_Tim","40","90","34","137",NA,"68","73"
"Q10_Fre","1","1","1","1","1","1","1"
"Q25_Fre","3","1","4","4","2","5","3"
"Q50_Fre","10","9","8","4","4","5","6"
"Q75_Fre","4","3","3","2","1","4","2"
"Q90_Fre","1","3","1","4",NA,"2","2"
"Q10_Dur","365","366","365","365","365","366","365"
"Q25_Dur","299","294","253","259","277","295","279"
"Q50_Dur","142","206","221","226","215","162","195"
"Q75_Dur","22","76","154","86","153","70","93"
"Q90_Dur","4","21","147","40",NA,"16","45"
"Q10_Mag_Lng_Evt","508.7","526","7045.7","550","466","479.2","1595"
"Q25_Mag_Lng_Evt","508.7","526","7045.7","550","466","479.2","1595"
"Q50_Mag_Lng_Evt","392.3","526","7045.7","550","466","479.2","1576"
"Q75_Mag_Lng_Evt","508.7","526","7045.7","550","466","479.2","1595"
"Q90_Mag_Lng_Evt","508.7","526","7045.7","549.1",NA,"470.7","1820"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","21","34","26","55","36","41","35"
"Q50_Strt_Tim_Lng_Evt","197","67","26","80","87","42","83"
"Q75_Strt_Tim_Lng_Evt","26","71","30","115","87","74","67"
"Q90_Strt_Tim_Lng_Evt","40","75","34","158",NA,"54","72"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","sum","spr","win","spr","spr","win","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","spr","spr","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win","spr","win","sum",NA,"win","win"
"Q10_Dur_Lng_Evt","365","366","365","365","365","366","365"
"Q25_Dur_Lng_Evt","263","294","159","246","275","243","246"
"Q50_Dur_Lng_Evt","41","67","159","191","173","122","125"
"Q75_Dur_Lng_Evt","18","63","151","72","153","32","81"
"Q90_Dur_Lng_Evt","4","14","147","16",NA,"9","38"
"Init_Mag","446.622","417.156","1138.531","40.692","333.6","64.842","406.907"
"Init_Tim","31","41","46","1","46","3","28"
"Init_Dur","15","35","33","7","5","8","17.167"
"Wet_BFL_Mag_10","203.24","205","690.88","126.62","218.7","153.98","266.403"
"Wet_BFL_Mag_50","251.8","423","4402.05","343.25","406.3","382.2","1034.767"
"Wet_Tim","17","27","71","24","25","19","30.5"
"Wet_BFL_Dur","229","99","40","144","205","103","136.667"
"Peak_Mag_Ann","508.7","526","7045.7","550","466","479.2","1595.933"
"Peak_Mag_Tim","41","87","110","125","204","90","109.5"
"Peak_Mag_95",NA,NA,"1276.8",NA,NA,NA,"1276.8"
"Peak_Mag_90","508.7","486","7045.7","542.1",NA,"474.95","1811.49"
"Peak_Mag_80","508.7","475.5","3729.95","488","425.9","470.7","1016.458"
"Peak_Dur_95",NA,NA,"113",NA,NA,NA,"113"
"Peak_Dur_90","4","21","147","40",NA,"16","45.6"
"Peak_Dur_80","17","69","149","74","105","51","77.5"
"Peak_Fre_95",NA,NA,"3",NA,NA,NA,"3"
"Peak_Fre_90","1","3","1","4",NA,"2","2.2"
"Peak_Fre_80","1","2","2","3","7","3","3"
"Peak_Tim_95",NA,NA,"75",NA,NA,NA,"75"
"Peak_Tim_90","40","111","34","131",NA,"70.5","77.3"
"Peak_Tim_80","27","55.5","141","120","165","84","98.75"
"Rec_Mag","359.2","486","7045.7","549.1","423.7","385.7","1541.567"
"Rec_Tim","245","125","110","167","229","121","166.167"
"Rec_Dur","97","218","221","164","104","144","158"
"Rec_ROC","0.08","0.038","0.09","0.062","0.064","0.026","0.06"
"Dry_Mag_90","0","761.72","0","0","78.16","423.39","210.545"
"Dry_Mag_50","0","97","0","0","13.15","210.9","53.508"
"Dry_Mag_10","0","0","0","0","0.43","160.51","26.823"
"Dry_Tim","342","343","331","331","333","265","324.167"
"Dry_Dur","51","95","59","60","52","102","69.833"
"Dry_NoFL_Days","51","45","57","60","2","0","35.833"
"No_Peaks_Avg",NA,NA,"1.6",NA,NA,NA,"1.6"
"No_Peaks_Max",NA,NA,"2",NA,NA,NA,"2"
"Frac_V_Cent_Avg",NA,NA,"0.555",NA,NA,NA,"0.555"
"Frac_V_Cent_Max",NA,NA,"0.396",NA,NA,NA,"0.396"
