"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","256.315","284.716","2376.612","270.916","272.786","221.744","613.519"
"SD_Ann","131.674","166.154","6939.118","160.431","128.851","71.559","2938.818"
"CV_Ann","0.514","0.584","2.92","0.592","0.472","0.323","4.79"
"Q10_Mag","166.14","1","211.04","61.32","155.88","166.25","162"
"Q25_Mag","187.8","173.25","258.4","188.7","172.4","172.225","179"
"Q50_Mag","218.4","269","331.5","244.2","274","188.25","250.05"
"Q75_Mag","290.3","438.75","505.2","329.9","399.8","250.8","380.025"
"Q90_Mag","466.82","489.5","4993.12","474.96","412.82","319.6","471.63"
"Q10_Tim","1","36","9","1","103","99","41"
"Q25_Tim","103","126","9","94","78","128","89"
"Q50_Tim","130","112","12","138","59","133","97"
"Q75_Tim","86","115","72","131","129","249","130"
"Q90_Tim","87","100","84","131",NA,"321","144"
"Q10_Fre","1","1","1","1","3","3","1"
"Q25_Fre","6","5","1","4","7","13","6"
"Q50_Fre","10","5","1","6","1","7","5"
"Q75_Fre","5","5","5","4","4","2","4"
"Q90_Fre","4","4","4","4",NA,"1","3"
"Q10_Dur","338","302","357","324","324","356","333"
"Q25_Dur","301","266","347","304","251","212","280"
"Q50_Dur","140","208","314","183","186","116","191"
"Q75_Dur","55","131","145","64","146","23","94"
"Q90_Dur","36","50","100","37",NA,"2","45"
"Q10_Mag_Lng_Evt","695.2","657","43369.2","719.3","456.7","402.8","7716"
"Q25_Mag_Lng_Evt","695.2","657","43369.2","719.3","456.7","402.8","7716"
"Q50_Mag_Lng_Evt","659.4","657","43369.2","541.1","456.7","263.5","7657"
"Q75_Mag_Lng_Evt","585.1","657","43369.2","718.6","447.8","472.1","7708"
"Q90_Mag_Lng_Evt","585.1","579","43369.2","719.3",NA,"472.1","9144"
"Q10_Strt_Tim_Lng_Evt","1","36","9","1","30","1","13"
"Q25_Strt_Tim_Lng_Evt","108","67","9","1","53","42","46"
"Q50_Strt_Tim_Lng_Evt","118","67","12","51","59","126","72"
"Q75_Strt_Tim_Lng_Evt","1","68","58","140","99","318","114"
"Q90_Strt_Tim_Lng_Evt","1","101","75","122",NA,"321","124"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","spr","spr","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","spr","spr","win","win","win","spr","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","spr","spr","aut","spr"
"Q90_Strt_Sea_Lng_Evt","win","spr","spr","spr",NA,"aut","spr"
"Q10_Dur_Lng_Evt","338","302","357","324","235","181","289"
"Q25_Dur_Lng_Evt","196","160","347","180","211","127","203"
"Q50_Dur_Lng_Evt","37","151","314","64","186","30","130"
"Q75_Dur_Lng_Evt","28","91","83","27","83","17","54"
"Q90_Dur_Lng_Evt","19","32","65","11",NA,"2","25"
"Init_Mag","571.6","375.639","1544.647","316.953","188.817","392.128","564.964"
"Init_Tim","1","40","47","-97","38","56","14.167"
"Init_Dur","16","23","19","10","30","19","19.5"
"Wet_BFL_Mag_10","173.58","149.3","1386.32","200.9","179.05","189","379.692"
"Wet_BFL_Mag_50","235.55","446","6400","274.9","390.15","277.4","1337.333"
"Wet_Tim","1","21","72","-107","19","38","7.333"
"Wet_BFL_Dur","198","128","39","267","186","51","144.833"
"Peak_Mag_Ann","695.2","657","43369.2","719.3","456.7","472.1","7728.25"
"Peak_Mag_Tim","195","75","110","126","204","321","171.833"
"Peak_Mag_95","677.3","657","1749.4","718.6",NA,NA,"950.575"
"Peak_Mag_90","622.25","542.5","1272.1","699.85",NA,"472.1","721.76"
"Peak_Mag_80","585.1","480","794.8","629.85","422.9","437.45","558.35"
"Peak_Dur_95","7","3","81","19",NA,NA,"27.5"
"Peak_Dur_90","36","50","100","37",NA,"2","45"
"Peak_Dur_80","41","122","133","60","94","12","77"
"Peak_Fre_95","2","1","3","3",NA,NA,"2.25"
"Peak_Fre_90","4","4","4","4",NA,"1","3.4"
"Peak_Fre_80","5","4","5","4","8","2","4.667"
"Peak_Tim_95","167.5","73","75","141",NA,NA,"114.125"
"Peak_Tim_90","146","98","111","131",NA,"321","161.4"
"Peak_Tim_80","151","234","61","130.5","153","186.5","152.667"
"Rec_Mag","669.5","455","43369.2","681.1","456.7","309.4","7656.817"
"Rec_Tim","198","148","110","159","204","88","151.167"
"Rec_Dur","170","207","148","182","65","262","172.333"
"Rec_ROC","0.036","0.032","0.061","0.055","0.021","0.016","0.037"
"Dry_Mag_90","0.3","1146.77","210.3","0","187.72","180.7","287.632"
"Dry_Mag_50","0","382.45","210.3","0","172","177.3","157.008"
"Dry_Mag_10","0","0.73","210.3","0","164.02","143","86.342"
"Dry_Tim","368","355","258","341","269","350","323.5"
"Dry_Dur","18","84","1","44","135","17","49.833"
"Dry_NoFL_Days","16","7","0","44","0","0","11.167"
"No_Peaks_Avg","1.5","1","1.25","1.333",NA,NA,"1.271"
"No_Peaks_Max","2","1","3","1",NA,NA,"1.75"
"Frac_V_Cent_Avg","0.75","0.667","0.665","0.524",NA,NA,"0.651"
"Frac_V_Cent_Max","0.5","0.667","0.383","0.571",NA,NA,"0.53"
