"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","7012.874","6054.281","24457.225","6646.085","5907.534","5733.202","9298.757"
"SD_Ann","3247.96","2205.326","23152.001","2999.922","1961.028","3027.229","11890.907"
"CV_Ann","0.463","0.364","0.947","0.451","0.332","0.528","1.279"
"Q10_Mag","3601.2","2512","4887.4","3842.4","3465.8","2762","3463.7"
"Q25_Mag","4430","4834","6895","4476","4338","3766","4436"
"Q50_Mag","6348","6006.5","13428","5621","5901","4788.5","6235.5"
"Q75_Mag","8634","7516.75","35973","8274","7334","6807.5","8702"
"Q90_Mag","10286.6","9059.5","56694","11049.4","8375.4","10147","14491.6"
"Q10_Tim","25","1","6","37","76","72","36"
"Q25_Tim","74","1","47","129","111","110","78"
"Q50_Tim","131","103","43","126","159","122","113"
"Q75_Tim","116","108","40","108","109","74","92"
"Q90_Tim","29",NA,"26","160",NA,"104","79"
"Q10_Fre","2","1","1","2","4","5","2"
"Q25_Fre","4","1","3","7","5","4","4"
"Q50_Fre","4","5","3","7","6","3","4"
"Q75_Fre","4","3","3","3","3","2","3"
"Q90_Fre","1",NA,"1","1",NA,"1","1"
"Q10_Dur","350","303","360","341","336","297","331"
"Q25_Dur","283","297","333","283","265","220","280"
"Q50_Dur","193","173","302","161","161","117","184"
"Q75_Dur","90","75","232","83","32","48","93"
"Q90_Dur","23",NA,"178","7",NA,"13","55"
"Q10_Mag_Lng_Evt","17760","10065","90449","16690","10793","15665","26903"
"Q25_Mag_Lng_Evt","10652","10065","90449","16690","10793","7519","24361"
"Q50_Mag_Lng_Evt","10652","10065","90449","16690","8440","7519","23969"
"Q75_Mag_Lng_Evt","17760","10065","90449","16690","10793","15665","26903"
"Q90_Mag_Lng_Evt","17760",NA,"90449","16690",NA,"15665","35141"
"Q10_Strt_Tim_Lng_Evt","8","1","6","1","55","60","21"
"Q25_Strt_Tim_Lng_Evt","87","1","8","96","140","156","81"
"Q50_Strt_Tim_Lng_Evt","109","64","9","127","221","184","119"
"Q75_Strt_Tim_Lng_Evt","25","81","15","134","178","87","86"
"Q90_Strt_Tim_Lng_Evt","29",NA,"26","160",NA,"104","79"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","spr","win","win","spr","spr","sum","spr"
"Q50_Strt_Sea_Lng_Evt","spr","spr","win","spr","sum","sum","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","spr","sum","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","sum",NA,"spr","win"
"Q10_Dur_Lng_Evt","332","303","360","304","253","222","295"
"Q25_Dur_Lng_Evt","220","297","292","108","167","106","198"
"Q50_Dur_Lng_Evt","73","70","270","71","71","54","101"
"Q75_Dur_Lng_Evt","35","49","210","59","14","38","67"
"Q90_Dur_Lng_Evt","23",NA,"178","7",NA,"13","55"
"Init_Mag","17219.727","9253.084","29681.776","9986.411","4460.638","10487.284","13514.82"
"Init_Tim","41","13","52","-45","-21","31","11.833"
"Init_Dur","10","22","8","16","26","18","16.667"
"Wet_BFL_Mag_10","4655.8","4930.6","22086","4109","4161.8","3520.3","7243.917"
"Wet_BFL_Mag_50","7869","6798","36136.5","6620","6071","5981.5","11579.333"
"Wet_Tim","19","-4","18","-60","-30","15","-7"
"Wet_BFL_Dur","234","239","146","241","309","100","211.5"
"Peak_Mag_Ann","17760","10065","90449","16690","10793","15665","26903.667"
"Peak_Mag_Tim","39","121","163","165","187","114","131.5"
"Peak_Mag_95",NA,NA,"90449",NA,NA,NA,"90449"
"Peak_Mag_90","17760",NA,"90449","16690",NA,"15665","35141"
"Peak_Mag_80","10125","9814","10205","11666","10377","13284.5","10911.917"
"Peak_Dur_95",NA,NA,"110",NA,NA,NA,"110"
"Peak_Dur_90","23",NA,"178","7",NA,"13","55.25"
"Peak_Dur_80","66","33","218","71","21","43","75.333"
"Peak_Fre_95",NA,NA,"1",NA,NA,NA,"1"
"Peak_Fre_90","1",NA,"1","1",NA,"1","1"
"Peak_Fre_80","4","4","4","3","3","2","3.333"
"Peak_Tim_95",NA,NA,"72",NA,NA,NA,"72"
"Peak_Tim_90","29",NA,"26","160",NA,"104","79.75"
"Peak_Tim_80","135","87.5","242","102","122","58","124.417"
"Rec_Mag","9598","9010","90449","13973","7541","15665","24372.667"
"Rec_Tim","252","234","163","180","278","114","203.5"
"Rec_Dur","62","82","130","135","38","206","108.833"
"Rec_ROC","0.026","0.024","0.018","0.018","0.015","0.021","0.02"
"Dry_Mag_90","4068.1","7301.8","4972.2","3923","4318.6","4559.6","4857.217"
"Dry_Mag_50","3598","2512","4204","2707","3623","2702","3224.333"
"Dry_Mag_10","3351.4","2268","3808.8","2622","2970.6","2341.6","2893.733"
"Dry_Tim","314","316","293","315","316","320","312.333"
"Dry_Dur","48","69","13","21","65","47","43.833"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"1.5",NA,NA,NA,"1.5"
"No_Peaks_Max",NA,NA,"2",NA,NA,NA,"2"
"Frac_V_Cent_Avg",NA,NA,"0.595",NA,NA,NA,"0.595"
"Frac_V_Cent_Max",NA,NA,"0.64",NA,NA,NA,"0.64"
