"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","7012.874","6054.281","24457.225","4507.611","4705.559","4009.514","8454.718"
"SD_Ann","3247.96","2205.326","23152.001","2251.636","1470.391","1571.92","12059.587"
"CV_Ann","0.463","0.364","0.947","0.5","0.312","0.392","1.426"
"Q10_Mag","3601.2","2512","4887.4","2650.4","2612.2","2173","2709.3"
"Q25_Mag","4430","4834","6895","3132","3666","2836.75","3749.25"
"Q50_Mag","6348","6006.5","13428","4053","4688","3748","5219"
"Q75_Mag","8634","7516.75","35973","4970","5796","5030.5","7383.75"
"Q90_Mag","10286.6","9059.5","56694","6432.6","6715.2","5981","12744.2"
"Q10_Tim","1","9","1","79","76","72","39"
"Q25_Tim","11","1","6","145","71","99","55"
"Q50_Tim","93","79","47","154","143","156","111"
"Q75_Tim","131","104","45","155","181","93","118"
"Q90_Tim","27",NA,"23","160",NA,NA,"70"
"Q10_Fre","1","2","1","3","5","5","2"
"Q25_Fre","3","1","1","7","5","6","3"
"Q50_Fre","4","5","3","7","4","5","4"
"Q75_Fre","6","5","3","1","3","1","3"
"Q90_Fre","1",NA,"1","1",NA,NA,"1"
"Q10_Dur","365","316","365","334","330","291","333"
"Q25_Dur","322","302","360","230","274","187","279"
"Q50_Dur","239","246","317","80","157","81","186"
"Q75_Dur","153","105","261","30","3","9","93"
"Q90_Dur","27",NA,"186","9",NA,NA,"74"
"Q10_Mag_Lng_Evt","17760","10065","90449","15766","7592","10049","25280"
"Q25_Mag_Lng_Evt","17760","10065","90449","15766","7592","10049","25280"
"Q50_Mag_Lng_Evt","10652","10065","90449","15766","7592","6439","23493"
"Q75_Mag_Lng_Evt","9598","10065","90449","15766","7592","10049","23919"
"Q90_Mag_Lng_Evt","17760",NA,"90449","15766",NA,NA,"41325"
"Q10_Strt_Tim_Lng_Evt","1","1","1","53","52","61","28"
"Q25_Strt_Tim_Lng_Evt","8","1","6","96","65","83","43"
"Q50_Strt_Tim_Lng_Evt","109","1","9","131","151","184","97"
"Q75_Strt_Tim_Lng_Evt","205","80","12","155","175","93","120"
"Q90_Strt_Tim_Lng_Evt","27",NA,"23","160",NA,NA,"70"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","spr","spr","spr","spr"
"Q50_Strt_Sea_Lng_Evt","spr","win","win","spr","spr","sum","spr"
"Q75_Strt_Sea_Lng_Evt","sum","spr","win","sum","sum","spr","sum"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","sum",NA,NA,"win"
"Q10_Dur_Lng_Evt","365","308","365","252","255","238","297"
"Q25_Dur_Lng_Evt","319","302","360","147","241","156","254"
"Q50_Dur_Lng_Evt","192","144","279","56","134","54","143"
"Q75_Dur_Lng_Evt","57","52","228","30","1","9","62"
"Q90_Dur_Lng_Evt","27",NA,"186","9",NA,NA,"74"
"Init_Mag","17219.727","9253.084","29681.776","9986.411","4454.728","3986.301","12430.338"
"Init_Tim","41","13","52","-45","-21","-15","4.167"
"Init_Dur","10","22","8","16","36","21","18.833"
"Wet_BFL_Mag_10","4655.8","4930.6","22086","2694.2","3092.8","2436.2","6649.267"
"Wet_BFL_Mag_50","7869","6798","36136.5","4171","4783","4146","10650.583"
"Wet_Tim","19","-4","18","-60","-43","-35","-17.5"
"Wet_BFL_Dur","234","239","146","223","315","287","240.667"
"Peak_Mag_Ann","17760","10065","90449","15766","7592","10049","25280.167"
"Peak_Mag_Tim","39","121","163","162","175","98","126.333"
"Peak_Mag_95",NA,NA,"90449",NA,NA,NA,"90449"
"Peak_Mag_90","17760",NA,"90449","15766",NA,NA,"41325"
"Peak_Mag_80","9372.5","9564","10766","12792",NA,"10049","10508.7"
"Peak_Dur_95",NA,NA,"110",NA,NA,NA,"110"
"Peak_Dur_90","27",NA,"186","9",NA,NA,"74"
"Peak_Dur_80","104","76","236","21",NA,"6","88.6"
"Peak_Fre_95",NA,NA,"1",NA,NA,NA,"1"
"Peak_Fre_90","1",NA,"1","1",NA,NA,"1"
"Peak_Fre_80","6","3","3","2",NA,"1","3"
"Peak_Tim_95",NA,NA,"72",NA,NA,NA,"72"
"Peak_Tim_90","27",NA,"23","160",NA,NA,"70"
"Peak_Tim_80","181.5","81","257","166.5",NA,"95","156.2"
"Rec_Mag","9598","9010","90449","15766","6915","5091","22804.833"
"Rec_Tim","252","234","163","162","271","251","222.167"
"Rec_Dur","62","82","130","147","43","50","85.667"
"Rec_ROC","0.026","0.024","0.018","0.061","0.023","0.021","0.029"
"Dry_Mag_90","4068.1","7301.8","4972.2","2610.1","2749.8","3518.5","4203.417"
"Dry_Mag_50","3598","2512","4204","2570","2455","2495","2972.333"
"Dry_Mag_10","3351.4","2268","3808.8","2110.8","2062.8","2001","2600.467"
"Dry_Tim","314","316","293","309","314","301","307.833"
"Dry_Dur","48","69","13","14","17","66","37.833"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"1.5",NA,NA,NA,"1.5"
"No_Peaks_Max",NA,NA,"2",NA,NA,NA,"2"
"Frac_V_Cent_Avg",NA,NA,"0.595",NA,NA,NA,"0.595"
"Frac_V_Cent_Max",NA,NA,"0.64",NA,NA,NA,"0.64"
