"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","2544.202","3006.508","10762.965","2543.942","1474.863","1419.269","3624.003"
"SD_Ann","1701.303","2158.809","14452.516","1701.687","991.81","701.652","6870.884"
"CV_Ann","0.669","0.718","1.343","0.669","0.672","0.494","1.896"
"Q10_Mag","625.82","775","1188.76","625.82","396.62","477.85","572.3"
"Q25_Mag","1275.2","1589","2196.2","1275.2","619","956.25","1094.2"
"Q50_Mag","2445.4","2658","4670.6","2445.4","1189.2","1322.25","2134"
"Q75_Mag","3245","3712","12394.8","3245","2319.7","1884.225","3252.7"
"Q90_Mag","4479.8","4638","32247.06","4479.8","3025.76","2420.3","6238.14"
"Q10_Tim","37","56","1","37","135","74","56"
"Q25_Tim","84","117","107","84","119","131","107"
"Q50_Tim","130","128","86","130","101","151","121"
"Q75_Tim","118","136","51","118","100","209","122"
"Q90_Tim","49","208","22","49",NA,NA,"82"
"Q10_Fre","4","3","1","4","8","4","4"
"Q25_Fre","5","4","5","5","8","8","5"
"Q50_Fre","10","8","6","10","7","8","8"
"Q75_Fre","12","12","5","12","4","1","7"
"Q90_Fre","3","2","4","3",NA,NA,"3"
"Q10_Dur","336","348","365","336","286","321","332"
"Q25_Dur","284","305","339","284","205","253","278"
"Q50_Dur","215","244","286","215","120","65","190"
"Q75_Dur","97","135","226","97","20","3","96"
"Q90_Dur","16","28","160","16",NA,NA,"55"
"Q10_Mag_Lng_Evt","9145.1","10526","62331","9145.1","3668.4","3807.4","16437"
"Q25_Mag_Lng_Evt","6595.4","5549","62331","6595.4","3668.4","3098","14639"
"Q50_Mag_Lng_Evt","4497.6","10526","62331","4497.6","3668.4","3098","14769"
"Q75_Mag_Lng_Evt","9145.1","6073","62331","9145.1","3533.5","3807.4","15672"
"Q90_Mag_Lng_Evt","8792.8","10526","62331","8792.8",NA,NA,"22610"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","41","1","7"
"Q25_Strt_Tim_Lng_Evt","103","98","1","103","43","74","70"
"Q50_Strt_Tim_Lng_Evt","229","1","1","229","44","125","104"
"Q75_Strt_Tim_Lng_Evt","1","22","1","1","70","209","50"
"Q90_Strt_Tim_Lng_Evt","6","64","1","6",NA,NA,"19"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","spr","spr","win","spr","win","spr","spr"
"Q50_Strt_Sea_Lng_Evt","sum","win","win","sum","win","spr","win"
"Q75_Strt_Sea_Lng_Evt","win","win","win","win","spr","sum","win"
"Q90_Strt_Sea_Lng_Evt","win","spr","win","win",NA,NA,"win"
"Q10_Dur_Lng_Evt","299","286","365","299","110","242","266"
"Q25_Dur_Lng_Evt","185","140","192","185","104","112","153"
"Q50_Dur_Lng_Evt","52","83","190","52","72","27","79"
"Q75_Dur_Lng_Evt","36","36","180","36","10","3","50"
"Q90_Dur_Lng_Evt","7","14","139","7",NA,NA,"41"
"Init_Mag","7825.508","3627.889","12856.253","2821.448","1076.662","1315.397","4920.526"
"Init_Tim","9","0","6","-62","-14","-18","-13.167"
"Init_Dur","8","8","10","16","19","12","12.167"
"Wet_BFL_Mag_10","1463.84","1350.6","11869.92","1267.31","540.82","905.99","2899.747"
"Wet_BFL_Mag_50","2782.3","2986.5","41849.35","2630","1783.55","1497.35","8921.508"
"Wet_Tim","1","-8","67","-72","-32","-28","-12"
"Wet_BFL_Dur","265","270","42","338","264","264","240.5"
"Peak_Mag_Ann","9145.1","10648","62331","9145.1","3668.4","3807.4","16457.5"
"Peak_Mag_Tim","27","366","108","27","95","210","138.833"
"Peak_Mag_95",NA,NA,"16091.4",NA,NA,NA,"16091.4"
"Peak_Mag_90","8792.8","10587","8701.5","8792.8",NA,NA,"9218.525"
"Peak_Mag_80","4453.1","4383","4917.9","4453.1","3668.4","3807.4","4280.483"
"Peak_Dur_95",NA,NA,"111",NA,NA,NA,"111"
"Peak_Dur_90","16","28","160","16",NA,NA,"55"
"Peak_Dur_80","68","105","210","68","1","1","75.5"
"Peak_Fre_95",NA,NA,"3",NA,NA,NA,"3"
"Peak_Fre_90","3","2","4","3",NA,NA,"3"
"Peak_Fre_80","9","11","5","9","1","1","6"
"Peak_Tim_95",NA,NA,"32",NA,NA,NA,"32"
"Peak_Tim_90","25","208.5","155.5","25",NA,NA,"103.5"
"Peak_Tim_80","182","130","203","182","95","210","167"
"Rec_Mag","3318.2","3523","62331","3318.2","3618.2","3029.4","13189.667"
"Rec_Tim","265","261","108","265","231","235","227.5"
"Rec_Dur","38","29","168","38","62","41","62.667"
"Rec_ROC","0.072","0.086","0.079","0.072","0.145","0.11","0.094"
"Dry_Mag_90","1028.18","13926.03","1511.68","720.2","996.78","1535.7","3286.428"
"Dry_Mag_50","590.5","8133.4","982.7","484","698.5","1009.9","1983.167"
"Dry_Mag_10","295.02","550.3","535.18","293.1","296.26","327.1","382.827"
"Dry_Tim","303","290","276","303","293","276","290.167"
"Dry_Dur","55","144","18","31","45","91","64"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"1.2",NA,NA,NA,"1.2"
"No_Peaks_Max",NA,NA,"3",NA,NA,NA,"3"
"Frac_V_Cent_Avg",NA,NA,"0.542",NA,NA,NA,"0.542"
"Frac_V_Cent_Max",NA,NA,"0.383",NA,NA,NA,"0.383"
