"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","2557.899","2800.064","10834.935","1887.917","1407.074","1502.262","3497.129"
"SD_Ann","1812.312","2154.08","13500.543","2349.643","843.549","737.552","6614.143"
"CV_Ann","0.709","0.769","1.246","1.245","0.6","0.491","1.891"
"Q10_Mag","523.02","740.05","1422.92","523.68","389.98","548.55","590.01"
"Q25_Mag","1215.3","1496.375","2181.6","764.8","685.5","1045.75","1023.2"
"Q50_Mag","2141.7","2525.45","5108.3","1067.5","1261","1411.05","1749.65"
"Q75_Mag","3612.5","3281.9","12720.7","1864.3","2148.5","1918.325","3007.95"
"Q90_Mag","4680.56","4799.3","32944.24","4118.6","2624.22","2653.55","6195.07"
"Q10_Tim","37","54","1","132","71","62","59"
"Q25_Tim","22","123","94","74","107","125","90"
"Q50_Tim","113","127","108","104","83","134","111"
"Q75_Tim","103","143","45","95","103","138","104"
"Q90_Tim","30","182","6","37",NA,NA,"63"
"Q10_Fre","2","2","1","6","8","5","4"
"Q25_Fre","4","5","2","11","11","5","6"
"Q50_Fre","5","6","6","8","3","8","6"
"Q75_Fre","4","10","6","4","4","2","5"
"Q90_Fre","3","3","2","1",NA,NA,"2"
"Q10_Dur","329","343","365","330","309","332","334"
"Q25_Dur","306","305","354","205","229","290","281"
"Q50_Dur","233","249","317","111","117","122","191"
"Q75_Dur","127","144","228","54","13","12","96"
"Q90_Dur","15","25","169","14",NA,NA,"55"
"Q10_Mag_Lng_Evt","10058.1","11398.6","56971.3","14600.6","4056.8","3304","16731"
"Q25_Mag_Lng_Evt","10058.1","5999","56971.3","14600.6","4056.8","3304","15831"
"Q50_Mag_Lng_Evt","6218.3","5999","56971.3","6063.5","4056.8","3304","13768"
"Q75_Mag_Lng_Evt","5093.3","6248.3","56971.3","14600.6","4056.8","3197.8","15028"
"Q90_Mag_Lng_Evt","7612.7","11398.6","56971.3","14600.6",NA,NA,"22645"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","1","101","1","1","29","55","31"
"Q50_Strt_Tim_Lng_Evt","106","105","1","99","46","104","76"
"Q75_Strt_Tim_Lng_Evt","112","33","1","36","94","129","67"
"Q90_Strt_Tim_Lng_Evt","9","66","1","37",NA,NA,"28"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","spr","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","spr","spr","win","spr","win","spr","spr"
"Q75_Strt_Sea_Lng_Evt","spr","win","win","win","spr","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win","spr","win","win",NA,NA,"win"
"Q10_Dur_Lng_Evt","293","284","365","141","238","267","264"
"Q25_Dur_Lng_Evt","287","129","190","140","130","129","167"
"Q50_Dur_Lng_Evt","105","124","189","26","96","71","101"
"Q75_Dur_Lng_Evt","59","27","185","20","6","6","50"
"Q90_Dur_Lng_Evt","7","14","164","14",NA,NA,"49"
"Init_Mag","7229.934","2561.12","2902.801","4679.515","1321.74","932.527","3271.273"
"Init_Tim","12","4","-36","-89","0","-94","-33.833"
"Init_Dur","12","7","35","10","6","6","12.667"
"Wet_BFL_Mag_10","1342.7","1618.16","9832.32","924.34","981.34","977.61","2612.745"
"Wet_BFL_Mag_50","3110.15","3027.1","13863.8","2042.5","1894.5","1612.2","4258.375"
"Wet_Tim","1","17","-1","30","25","-27","7.5"
"Wet_BFL_Dur","236","205","113","138","209","262","193.833"
"Peak_Mag_Ann","10058.1","11398.6","56971.3","14600.6","4056.8","3304","16731.567"
"Peak_Mag_Tim","30","70","111","47","98","151","84.5"
"Peak_Mag_95",NA,NA,"16150.35","14600.6",NA,NA,"15375.475"
"Peak_Mag_90","7612.7","9431.9","32192.45","14600.6",NA,NA,"15959.412"
"Peak_Mag_80","4770.4","4216.3","4700","6104.1","4056.8",NA,"4769.52"
"Peak_Dur_95",NA,NA,"103","7",NA,NA,"55"
"Peak_Dur_90","15","25","169","14",NA,NA,"55.75"
"Peak_Dur_80","103","79","217","53","3",NA,"91"
"Peak_Fre_95",NA,NA,"4","1",NA,NA,"2.5"
"Peak_Fre_90","3","3","2","1",NA,NA,"2.25"
"Peak_Fre_80","6","11","5","4","1",NA,"5.4"
"Peak_Tim_95",NA,NA,"26.5","42",NA,NA,"34.25"
"Peak_Tim_90","26","66","88.5","37",NA,NA,"54.375"
"Peak_Tim_80","156","125","240","118.5","97",NA,"147.3"
"Rec_Mag","4091.5","5999","56971.3","6144.7","2946","2344.1","13082.767"
"Rec_Tim","236","221","111","167","233","234","200.333"
"Rec_Dur","79","73","137","94","14","45","73.667"
"Rec_ROC","0.087","0.078","0.061","0.087","0.312","0.13","0.126"
"Dry_Mag_90","1780.59","7938.27","2912.29","1116.55","985.44","1557","2715.023"
"Dry_Mag_50","1015.25","1609.2","1751.5","803.85","584.95","967.5","1122.042"
"Dry_Mag_10","297.17","241.94","1182.5","483.94","262.35","206.66","445.76"
"Dry_Tim","315","294","248","261","247","279","274"
"Dry_Dur","68","72","148","130","92","88","99.667"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"1.2","1",NA,NA,"1.1"
"No_Peaks_Max",NA,NA,"3","1",NA,NA,"2"
"Frac_V_Cent_Avg",NA,NA,"0.539","0.571",NA,NA,"0.555"
"Frac_V_Cent_Max",NA,NA,"0.4","0.571",NA,NA,"0.486"
