"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","3638.585","2027.295","22931.055","5055.756","5357.038","4598.033","7264.352"
"SD_Ann","3202.22","1271.399","24815.075","2349.453","1529.443","1606.79","12501.152"
"CV_Ann","0.88","0.627","1.082","0.465","0.286","0.349","1.721"
"Q10_Mag","934.24","383.5","3170.6","3118.4","3027.8","2609.5","1342.91"
"Q25_Mag","1316.9","970.75","4281","3658","4036","3383.75","2817.75"
"Q50_Mag","2668","1857.5","9800","4528","5569","4210","4055"
"Q75_Mag","4733","2982.75","36544","5724","6637","5926","6063.25"
"Q90_Mag","6787.4","3617","57911","7285.8","7216.2","6767","10608"
"Q10_Tim","95","94","1","1","1","1","32"
"Q25_Tim","142","157","44","49","66","86","90"
"Q50_Tim","130","87","64","104","63","93","90"
"Q75_Tim","31",NA,"23","154","143","157","101"
"Q90_Tim","27",NA,"22","157",NA,NA,"68"
"Q10_Fre","4","3","1","1","1","1","1"
"Q25_Fre","6","3","3","2","4","6","4"
"Q50_Fre","3","1","6","5","6","7","4"
"Q75_Fre","2",NA,"3","3","4","5","3"
"Q90_Fre","1",NA,"1","2",NA,NA,"1"
"Q10_Dur","273","257","365","365","365","366","331"
"Q25_Dur","167","129","339","360","347","320","277"
"Q50_Dur","125","16","282","211","275","203","185"
"Q75_Dur","41",NA,"220","70","154","85","114"
"Q90_Dur","25",NA,"179","18",NA,NA,"74"
"Q10_Mag_Lng_Evt","6467","4002","92063","16725","8144","9996","22899"
"Q25_Mag_Lng_Evt","5750","4002","92063","16725","8144","9996","22780"
"Q50_Mag_Lng_Evt","5750","5456","92063","16725","8144","9996","23022"
"Q75_Mag_Lng_Evt","15344",NA,"92063","16725","8144","7341","27923"
"Q90_Mag_Lng_Evt","15344",NA,"92063","16725",NA,NA,"41377"
"Q10_Strt_Tim_Lng_Evt","124","138","1","1","1","1","44"
"Q25_Strt_Tim_Lng_Evt","201","171","6","1","29","54","77"
"Q50_Strt_Tim_Lng_Evt","205","87","7","93","63","83","89"
"Q75_Strt_Tim_Lng_Evt","25",NA,"9","150","151","171","101"
"Q90_Strt_Tim_Lng_Evt","27",NA,"22","154",NA,NA,"67"
"Q10_Strt_Sea_Lng_Evt","spr","spr","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","sum","sum","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","sum","spr","win","spr","spr","spr","spr"
"Q75_Strt_Sea_Lng_Evt","win",NA,"win","spr","spr","sum","spr"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","sum",NA,NA,"win"
"Q10_Dur_Lng_Evt","197","141","365","365","365","366","299"
"Q25_Dur_Lng_Evt","63","107","299","304","278","245","216"
"Q50_Dur_Lng_Evt","56","16","222","180","241","184","149"
"Q75_Dur_Lng_Evt","39",NA,"209","53","131","66","99"
"Q90_Dur_Lng_Evt","25",NA,"179","16",NA,NA,"73"
"Init_Mag","14886.247","2364.336","958.539","7519.934","5214.923","9064.602","6668.097"
"Init_Tim","42","67","-64","-47","-5","97","15"
"Init_Dur","9","8","14","10","10","19","11.667"
"Wet_BFL_Mag_10","851.52","1377.2","21696.8","2913.4","3666.8","3937.5","5740.537"
"Wet_BFL_Mag_50","3666.75","2872","37161","3997","5369","5923","9831.458"
"Wet_Tim","4","48","18","-57","-25","56","7.333"
"Wet_BFL_Dur","254","227","139","219","217","178","205.667"
"Peak_Mag_Ann","15344","5456","92063","16725","8144","9996","24621.333"
"Peak_Mag_Tim","38","95","156","161","191","97","123"
"Peak_Mag_95",NA,NA,"60351",NA,NA,NA,"60351"
"Peak_Mag_90","15344",NA,"92063","13979.5",NA,NA,"40462.167"
"Peak_Mag_80","15344",NA,"9126","7557","7097","7341","9293"
"Peak_Dur_95",NA,NA,"111",NA,NA,NA,"111"
"Peak_Dur_90","25",NA,"179","18",NA,NA,"74"
"Peak_Dur_80","38",NA,"215","43","97","55","89.6"
"Peak_Fre_95",NA,NA,"2",NA,NA,NA,"2"
"Peak_Fre_90","1",NA,"1","2",NA,NA,"1.333"
"Peak_Fre_80","1",NA,"3","4","6","3","3.4"
"Peak_Tim_95",NA,NA,"57.5",NA,NA,NA,"57.5"
"Peak_Tim_90","27",NA,"22","165.5",NA,NA,"71.5"
"Peak_Tim_80","25",NA,"261","171.5","223.5","181","172.4"
"Rec_Mag","5750","3932","92063","16725","8144","7341","22325.833"
"Rec_Tim","257","274","156","161","191","233","212"
"Rec_Dur","68","15","143","149","125","69","94.833"
"Rec_ROC","0.039","0.342","0.033","0.03","0.015","0.029","0.081"
"Dry_Mag_90","1758.8","5912","2901.7","3841","3913.5","4132","3743.167"
"Dry_Mag_50","1274.1","478","2706","2983","3209","3039","2281.517"
"Dry_Mag_10","1016.24","264","2516","2817","2247","2134.4","1832.44"
"Dry_Tim","325","289","299","310","316","302","306.833"
"Dry_Dur","89","96","10","31","106","65","66.167"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"2.25",NA,NA,NA,"2.25"
"No_Peaks_Max",NA,NA,"4",NA,NA,NA,"4"
"Frac_V_Cent_Avg",NA,NA,"0.665",NA,NA,NA,"0.665"
"Frac_V_Cent_Max",NA,NA,"0.642",NA,NA,NA,"0.642"
