"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","308.167","261.899","3453.568","254.632","284.65","246.29","801.035"
"SD_Ann","122.693","277.242","7775.122","111.467","150.812","88.145","3387.09"
"CV_Ann","0.398","1.059","2.251","0.438","0.53","0.358","4.228"
"Q10_Mag","175.62","30","11.2","145.34","2.94","160.55","133.52"
"Q25_Mag","196.5","176.25","247.2","185.1","197.2","167.9","185.075"
"Q50_Mag","297","247.5","365.2","234.7","312","213.25","269.45"
"Q75_Mag","421.9","345","1401.7","349.5","417.9","318.375","390.425"
"Q90_Mag","462.14","381","13111.68","395.58","439.5","377.4","458.26"
"Q10_Tim","1","50","41","1","53","1","24"
"Q25_Tim","72","114","41","72","54","158","85"
"Q50_Tim","91","97","77","103","68","112","91"
"Q75_Tim","104","128","57","119","115","283","134"
"Q90_Tim","68","158","46","159","94","339","144"
"Q10_Fre","1","1","1","1","1","1","1"
"Q25_Fre","3","3","1","2","1","7","2"
"Q50_Fre","4","3","3","2","1","2","2"
"Q75_Fre","4","2","2","3","4","2","2"
"Q90_Fre","4","1","1","1","2","1","1"
"Q10_Dur","344","294","325","330","313","366","328"
"Q25_Dur","307","259","304","274","289","227","276"
"Q50_Dur","200","176","245","149","188","138","182"
"Q75_Dur","140","25","167","51","147","21","91"
"Q90_Dur","41","4","151","3","13","8","36"
"Q10_Mag_Lng_Evt","495.1","3682","36222.4","474.7","514.1","483.3","6978"
"Q25_Mag_Lng_Evt","495.1","3682","36222.4","474.7","514.1","396.2","6964"
"Q50_Mag_Lng_Evt","495.1","3682","36222.4","474.7","514.1","396.2","6964"
"Q75_Mag_Lng_Evt","495.1","444","36222.4","474.7","514.1","483.3","6438"
"Q90_Mag_Lng_Evt","495.1","3682","36222.4","474.7","514.1","483.3","6978"
"Q10_Strt_Tim_Lng_Evt","1","50","41","1","53","1","24"
"Q25_Strt_Tim_Lng_Evt","1","51","41","16","54","53","36"
"Q50_Strt_Tim_Lng_Evt","35","82","42","68","68","59","59"
"Q75_Strt_Tim_Lng_Evt","39","122","44","155","79","333","128"
"Q90_Strt_Tim_Lng_Evt","67","158","46","159","83","339","142"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","win","spr","win","spr","spr","win","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","sum","spr","aut","spr"
"Q90_Strt_Sea_Lng_Evt","spr","sum","win","sum","spr","win","spr"
"Q10_Dur_Lng_Evt","344","294","325","330","313","366","328"
"Q25_Dur_Lng_Evt","224","188","304","213","289","126","224"
"Q50_Dur_Lng_Evt","154","147","210","125","188","111","155"
"Q75_Dur_Lng_Evt","71","21","155","24","109","17","66"
"Q90_Dur_Lng_Evt","18","4","151","3","8","8","32"
"Init_Mag","470.726","441.34","345.652","320.27","500.695","391.538","411.703"
"Init_Tim","54","-66","-35","-63","86","71","7.833"
"Init_Dur","10","38","14","18","4","24","18"
"Wet_BFL_Mag_10","223.83","29","1605.62","174.32","232.32","192.97","409.677"
"Wet_BFL_Mag_50","457.45","286","12183.3","253.9","420.3","341.6","2323.758"
"Wet_Tim","23","-94","83","-101","46","48","0.833"
"Wet_BFL_Dur","74","255","39","423","130","54","162.5"
"Peak_Mag_Ann","495.1","3682","36222.4","474.7","514.1","483.3","6978.6"
"Peak_Mag_Tim","73","160","121","160","86","344","157.333"
"Peak_Mag_95",NA,"3682","1264.4",NA,NA,NA,"2473.2"
"Peak_Mag_90","472.5","3682","36222.4","474.7","488.5","483.3","6970.567"
"Peak_Mag_80","440.8","2063","18331.65","449","453.7","483.3","3703.575"
"Peak_Dur_95",NA,"3","107",NA,NA,NA,"55"
"Peak_Dur_90","41","4","151","3","13","8","36.667"
"Peak_Dur_80","120","17","161","21","106","14","73.167"
"Peak_Fre_95",NA,"1","3",NA,NA,NA,"2"
"Peak_Fre_90","4","1","1","1","2","1","1.667"
"Peak_Fre_80","5","2","2","3","6","1","3.167"
"Peak_Tim_95",NA,"159","63",NA,NA,NA,"111"
"Peak_Tim_90","58","158","46","159","97","339","142.833"
"Peak_Tim_80","148","143","133.5","140","150.5","335","175"
"Rec_Mag","472.4","3682","36222.4","257.7","455.3","389.9","6913.283"
"Rec_Tim","96","160","121","321","175","101","162.333"
"Rec_Dur","166","133","143","42","106","92","113.667"
"Rec_ROC","0.018","0.014","0.03","0.079","0.017","0.012","0.028"
"Dry_Mag_90","182.62","1088.04","208.9","6.7","215.06","381.27","347.098"
"Dry_Mag_50","166.65","182","208.9","1.9","176","188.05","153.917"
"Dry_Mag_10","158.1","2.8","208.9","0.1","161.14","157.06","114.683"
"Dry_Tim","262","293","264","363","281","193","276"
"Dry_Dur","10","157","1","49","133","174","87.333"
"Dry_NoFL_Days","0","0","0","3","0","0","0.5"
"No_Peaks_Avg",NA,"1","1",NA,NA,NA,"1"
"No_Peaks_Max",NA,"1","1",NA,NA,NA,"1"
"Frac_V_Cent_Avg",NA,"0.667","0.659",NA,NA,NA,"0.663"
"Frac_V_Cent_Max",NA,"0.667","0.323",NA,NA,NA,"0.495"
