"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","308.167","226.311","3387.093","244.199","242.167","221.995","771.156"
"SD_Ann","122.693","262.653","7802.576","102.323","165.809","103.915","3391.892"
"CV_Ann","0.398","1.161","2.304","0.419","0.685","0.468","4.398"
"Q10_Mag","175.62","30","2.6","145.34","2.14","129.8","30"
"Q25_Mag","196.5","148","136","185.1","93.5","161.025","159.65"
"Q50_Mag","297","187","181.3","229","228","195.4","218.55"
"Q75_Mag","421.9","288.5","1401.7","326.4","410.8","316.925","377.775"
"Q90_Mag","462.14","381","13111.68","366.48","433.42","377.4","454.41"
"Q10_Tim","1","46","40","1","52","15","25"
"Q25_Tim","1","134","102","13","98","153","83"
"Q50_Tim","97","142","57","96","108","162","110"
"Q75_Tim","99","115","44","118","141","215","122"
"Q90_Tim","63","158","46",NA,"126","339","146"
"Q10_Fre","1","2","1","1","1","1","1"
"Q25_Fre","1","2","11","2","3","6","4"
"Q50_Fre","3","6","7","2","3","3","4"
"Q75_Fre","3","3","1","3","2","3","2"
"Q90_Fre","3","1","1",NA,"2","1","1"
"Q10_Dur","365","330","301","342","289","352","329"
"Q25_Dur","342","251","226","319","248","279","277"
"Q50_Dur","250","142","171","223","190","138","185"
"Q75_Dur","153","39","155","30","141","36","92"
"Q90_Dur","51","4","151",NA,"8","9","44"
"Q10_Mag_Lng_Evt","495.1","3511","36222.4","452.7","462.9","483.3","6937"
"Q25_Mag_Lng_Evt","495.1","3511","36222.4","452.7","462.9","396.2","6923"
"Q50_Mag_Lng_Evt","495.1","444","36222.4","452.7","462.9","396.2","6412"
"Q75_Mag_Lng_Evt","495.1","444","36222.4","452.7","462.9","483.3","6426"
"Q90_Mag_Lng_Evt","495.1","3511","36222.4",NA,"462.9","483.3","8234"
"Q10_Strt_Tim_Lng_Evt","1","49","40","1","52","15","26"
"Q25_Strt_Tim_Lng_Evt","1","51","41","13","101","53","43"
"Q50_Strt_Tim_Lng_Evt","29","79","42","44","101","56","58"
"Q75_Strt_Tim_Lng_Evt","38","112","44","155","105","332","131"
"Q90_Strt_Tim_Lng_Evt","66","158","46",NA,"110","339","143"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","spr","win","win"
"Q50_Strt_Sea_Lng_Evt","win","spr","win","win","spr","win","win"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","sum","spr","aut","spr"
"Q90_Strt_Sea_Lng_Evt","spr","sum","win",NA,"spr","win","spr"
"Q10_Dur_Lng_Evt","365","309","301","342","289","352","326"
"Q25_Dur_Lng_Evt","342","126","160","317","231","125","216"
"Q50_Dur_Lng_Evt","179","69","159","173","172","80","138"
"Q75_Dur_Lng_Evt","74","32","155","14","85","19","63"
"Q90_Dur_Lng_Evt","20","4","151",NA,"6","9","38"
"Init_Mag","470.726","441.34","35407.498","156.018","243.117","72.205","6131.817"
"Init_Tim","54","-66","121","-122","62","17","11"
"Init_Dur","10","38","17","5","19","9","16.333"
"Wet_BFL_Mag_10","223.83","29","1605.62","132.46","88.29","147.7","371.15"
"Wet_BFL_Mag_50","457.45","260","12183.3","217","406.05","337.2","2310.167"
"Wet_Tim","23","-100","83","-127","46","33","-7"
"Wet_BFL_Dur","74","261","39","449","130","101","175.667"
"Peak_Mag_Ann","495.1","3511","36222.4","452.7","462.9","483.3","6937.9"
"Peak_Mag_Tim","73","160","121","160","112","344","161.667"
"Peak_Mag_95",NA,"3511","1264.4",NA,NA,NA,"2387.7"
"Peak_Mag_90","472.6","3511","36222.4",NA,"459.1","483.3","8229.68"
"Peak_Mag_80","445.5","1977.5","36222.4","449","430.9","483.3","6668.1"
"Peak_Dur_95",NA,"3","107",NA,NA,NA,"55"
"Peak_Dur_90","51","4","151",NA,"8","9","44.6"
"Peak_Dur_80","131","21","153","19","106","16","74.333"
"Peak_Fre_95",NA,"1","3",NA,NA,NA,"2"
"Peak_Fre_90","3","1","1",NA,"2","1","1.6"
"Peak_Fre_80","4","2","1","3","3","1","2.333"
"Peak_Tim_95",NA,"159","63",NA,NA,NA,"111"
"Peak_Tim_90","66","158","46",NA,"142","339","150.2"
"Peak_Tim_80","133.5","141.5","45","140","214","334","168"
"Rec_Mag","472.4","3511","36222.4","257.7","455.3","325.1","6873.983"
"Rec_Tim","96","160","121","321","175","133","167.667"
"Rec_Dur","166","210","117","43","186","50","128.667"
"Rec_ROC","0.018","0.029","0.062","0.077","0.018","0.012","0.036"
"Dry_Mag_90","161.69","1194.96","96.3","6.39","79.29","373.62","318.708"
"Dry_Mag_50","159.75","400.3","96.3","1.85","34.8","187.05","146.675"
"Dry_Mag_10","156.9","1.94","96.3","0.1","0.47","155.86","68.595"
"Dry_Tim","262","370","238","364","361","183","296.333"
"Dry_Dur","4","79","1","48","38","184","59"
"Dry_NoFL_Days","0","0","0","3","3","0","1"
"No_Peaks_Avg",NA,"1","1",NA,NA,NA,"1"
"No_Peaks_Max",NA,"1","1",NA,NA,NA,"1"
"Frac_V_Cent_Avg",NA,"0.667","0.659",NA,NA,NA,"0.663"
"Frac_V_Cent_Max",NA,"0.667","0.323",NA,NA,NA,"0.495"
