"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","1574.647","2171.423","6919.632","1185.435","1026.155","1259.391","2355.529"
"SD_Ann","1044.795","1813.754","7512.169","1241.506","672.801","490.559","3844.066"
"CV_Ann","0.664","0.835","1.086","1.047","0.656","0.39","1.632"
"Q10_Mag","497.94","398","400.56","171.96","292.92","521.3","322.47"
"Q25_Mag","776","995.75","1019.8","336.7","497","997.375","650.5"
"Q50_Mag","1471.6","1809","2639.6","784.2","846.1","1302.35","1293.3"
"Q75_Mag","1946","2737","11633.5","1461","1437.6","1568.175","2050.45"
"Q90_Mag","2702.74","3960","20248.6","3326.92","2069.88","1870.2","4265.62"
"Q10_Tim","5","91","127","127","73","66","81"
"Q25_Tim","66","125","127","75","88","53","88"
"Q50_Tim","103","112","86","103","81","121","100"
"Q75_Tim","111","136","54","101","71","118","98"
"Q90_Tim","27","175","19","96",NA,NA,"79"
"Q10_Fre","2","3","4","10","6","2","4"
"Q25_Fre","6","6","5","12","8","4","6"
"Q50_Fre","5","5","9","7","6","13","7"
"Q75_Fre","8","9","6","8","4","3","6"
"Q90_Fre","1","5","2","3",NA,NA,"2"
"Q10_Dur","359","346","343","288","318","355","334"
"Q25_Dur","298","307","310","209","248","321","282"
"Q50_Dur","230","270","239","121","115","197","195"
"Q75_Dur","87","165","206","61","47","12","96"
"Q90_Dur","8","33","163","16",NA,NA,"55"
"Q10_Mag_Lng_Evt","7184.8","9721","25001.3","6064.8","3204.6","2570.4","8957"
"Q25_Mag_Lng_Evt","7184.8","4441","25001.3","6064.8","3204.6","2570.4","8077"
"Q50_Mag_Lng_Evt","3453.1","4441","25001.3","6064.8","3204.6","2395.3","7426"
"Q75_Mag_Lng_Evt","7184.8","9721","25001.3","6064.8","2405.9","2395.3","8795"
"Q90_Mag_Lng_Evt","7184.8","9721","25001.3","6064.8",NA,NA,"11992"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","1","103","1","1","1","1","18"
"Q50_Strt_Tim_Lng_Evt","113","106","1","103","43","102","78"
"Q75_Strt_Tim_Lng_Evt","8","34","1","108","54","146","58"
"Q90_Strt_Tim_Lng_Evt","27","67","1","111",NA,NA,"51"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","spr","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","spr","spr","win","spr","win","spr","spr"
"Q75_Strt_Sea_Lng_Evt","win","win","win","spr","win","spr","win"
"Q90_Strt_Sea_Lng_Evt","win","spr","win","spr",NA,NA,"spr"
"Q10_Dur_Lng_Evt","355","232","149","143","243","274","232"
"Q25_Dur_Lng_Evt","220","128","149","142","158","268","177"
"Q50_Dur_Lng_Evt","100","124","149","39","85","69","94"
"Q75_Dur_Lng_Evt","38","49","149","17","35","6","49"
"Q90_Dur_Lng_Evt","8","15","145","7",NA,NA,"43"
"Init_Mag","3887.717","2486.229","2678.541","972.464","682.638","750.909","1909.75"
"Init_Tim","13","6","-35","-97","-88","-53","-42.333"
"Init_Dur","13","14","15","17","8","16","13.833"
"Wet_BFL_Mag_10","990.04","873.7","6887","682.35","513.08","691.1","1772.878"
"Wet_BFL_Mag_50","1646.7","2372","11627","1189.6","1018.4","1379.5","3205.533"
"Wet_Tim","1","28","-16","-78","-27","-40","-22"
"Wet_BFL_Dur","263","142","131","246","252","306","223.333"
"Peak_Mag_Ann","7184.8","9721","25001.3","6064.8","3204.6","2570.4","8957.817"
"Peak_Mag_Tim","31","71","114","113","99","29","76.167"
"Peak_Mag_95",NA,NA,"15182.8",NA,NA,NA,"15182.8"
"Peak_Mag_90","7184.8","4840","15883.7","4777.3",NA,NA,"8171.45"
"Peak_Mag_80","2895.7","3125","5293.95","4716.75","2516.5","2482.85","3505.125"
"Peak_Dur_95",NA,NA,"111",NA,NA,NA,"111"
"Peak_Dur_90","8","33","163","16",NA,NA,"55"
"Peak_Dur_80","56","143","201","50","12","4","77.667"
"Peak_Fre_95",NA,NA,"3",NA,NA,NA,"3"
"Peak_Fre_90","1","5","2","3",NA,NA,"2.75"
"Peak_Fre_80","6","10","4","4","3","2","4.833"
"Peak_Tim_95",NA,NA,"35",NA,NA,NA,"35"
"Peak_Tim_90","27","133","81.5","111",NA,NA,"88.125"
"Peak_Tim_80","154","169.5","184.5","119","96","88.5","135.25"
"Rec_Mag","2333.2","2907","25001.3","4777.3","2516.5","1639.6","6529.15"
"Rec_Tim","263","169","114","167","224","265","200.333"
"Rec_Dur","71","121","138","71","73","15","81.5"
"Rec_ROC","0.061","0.109","0.049","0.279","0.096","0.124","0.12"
"Dry_Mag_90","1964.1","1990","1354.35","652.5","782.92","1221.84","1327.618"
"Dry_Mag_50","618.6","777","477.7","365.7","453.5","924.5","602.833"
"Dry_Mag_10","282.84","208","95.2","128.4","195.96","233.76","190.693"
"Dry_Tim","334","290","252","238","297","280","281.833"
"Dry_Dur","60","61","36","101","29","87","62.333"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"1",NA,NA,NA,"1"
"No_Peaks_Max",NA,NA,"1",NA,NA,NA,"1"
"Frac_V_Cent_Avg",NA,NA,"0.556",NA,NA,NA,"0.556"
"Frac_V_Cent_Max",NA,NA,"0.46",NA,NA,NA,"0.46"
