"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","340.81","261.917","1653.392","790.073","175.524","159.21","563.166"
"SD_Ann","477.738","649.223","3479.271","1076.878","375.277","729.637","1645.072"
"CV_Ann","1.402","2.479","2.104","1.363","2.138","4.583","2.921"
"Q10_Mag","2.2","0.8","118.34","0","0","0","0"
"Q25_Mag","16.5","15.8","220.8","28","0","0","0.3"
"Q50_Mag","37.8","84.9","779.4","271.5","0","0","67.45"
"Q75_Mag","705.6","186.55","1812","1088.8","23.4","12.75","641.175"
"Q90_Mag","1137.68","744.5","3008.42","2617.36","973.32","208","1422.93"
"Q10_Tim","1","1","1","1","1","1","1"
"Q25_Tim","91","89","1","67","84","235","94"
"Q50_Tim","183","129","1","85","106","248","125"
"Q75_Tim","150","176","88","124","110","234","147"
"Q90_Tim","185","263","126","167",NA,"230","194"
"Q10_Fre","1","1","1","1","1","1","1"
"Q25_Fre","2","3","1","4","7","3","3"
"Q50_Fre","7","7","1","3","4","3","4"
"Q75_Fre","4","5","4","4","1","4","3"
"Q90_Fre","5","3","7","2",NA,"3","4"
"Q10_Dur","365","366","365","365","365","366","365"
"Q25_Dur","357","339","365","321","156","119","276"
"Q50_Dur","159","208","365","243","76","65","186"
"Q75_Dur","100","41","207","136","56","19","93"
"Q90_Dur","11","14","123","67",NA,"10","45"
"Q10_Mag_Lng_Evt","1827.7","7759","35054.8","4078.9","1232.8","5924","9312"
"Q25_Mag_Lng_Evt","1827.7","1715.3","35054.8","4078.9","1232.8","5924","8305"
"Q50_Mag_Lng_Evt","1827","1715.3","35054.8","4078.9","1232.8","5924","8305"
"Q75_Mag_Lng_Evt","1827","1585.9","35054.8","4078.9","1232.8","5924","8283"
"Q90_Mag_Lng_Evt","1703.8","7759","3729.9","4078.9",NA,"5924","4639"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","148","1","1","1","109","224","80"
"Q50_Strt_Tim_Lng_Evt","148","1","1","82","109","225","94"
"Q75_Strt_Tim_Lng_Evt","149","190","57","136","110","225","144"
"Q90_Strt_Tim_Lng_Evt","151","360","189","169",NA,"225","218"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","spr","win","win","win","spr","sum","win"
"Q50_Strt_Sea_Lng_Evt","spr","win","win","spr","spr","sum","spr"
"Q75_Strt_Sea_Lng_Evt","spr","sum","win","spr","spr","sum","spr"
"Q90_Strt_Sea_Lng_Evt","spr","win","sum","sum",NA,"sum","sum"
"Q10_Dur_Lng_Evt","365","366","365","365","365","366","365"
"Q25_Dur_Lng_Evt","218","233","365","250","78","109","208"
"Q50_Dur_Lng_Evt","94","96","365","167","65","37","137"
"Q75_Dur_Lng_Evt","77","21","90","100","56","14","59"
"Q90_Dur_Lng_Evt","3","7","50","65",NA,"6","26"
"Init_Mag","1392.442","450.149","4162.311","330.849","10.39","3.519","1058.277"
"Init_Tim","88","-38","-3","-93","-105","-56","-34.5"
"Init_Dur","14","9","12","18","3","19","12.5"
"Wet_BFL_Mag_10","0.92","33.81","340.54","509.82","0","0","147.515"
"Wet_BFL_Mag_50","733.6","1202.1","1908.6","1088.8","12.2","0","824.217"
"Wet_Tim","75","185","52","78","-24","218","97.333"
"Wet_BFL_Dur","123","12","28","129","174","10","79.333"
"Peak_Mag_Ann","1827.7","7759","35054.8","4078.9","1232.8","5924","9312.867"
"Peak_Mag_Tim","356","363","79","206","114","225","223.833"
"Peak_Mag_95",NA,"7759","4435.3","3476.9",NA,"5639","5327.55"
"Peak_Mag_90","1703.8","1715.3","3729.9","2760.3",NA,"5354","3052.66"
"Peak_Mag_80","1564.6","1650.6","2813.8","1374","1170.5","3867","2073.417"
"Peak_Dur_95",NA,"6","63","40",NA,"8","29.25"
"Peak_Dur_90","11","14","123","67",NA,"10","45"
"Peak_Dur_80","75","26","175","107","47","16","74.333"
"Peak_Fre_95",NA,"1","7","2",NA,"2","3"
"Peak_Fre_90","5","3","7","2",NA,"3","4"
"Peak_Fre_80","5","4","8","4","2","2","4.167"
"Peak_Tim_95",NA,"361","78","177",NA,"230","211.5"
"Peak_Tim_90","169","191","126","135",NA,"235","171.2"
"Peak_Tim_80","206","125","47","123.5","124","234","143.25"
"Rec_Mag","1227.5","1585.9","35054.8","4078.9","1108.2","5560","8102.55"
"Rec_Tim","197","196","79","206","149","227","175.667"
"Rec_Dur","61","101","176","51","140","106","105.833"
"Rec_ROC","0.137","0.188","0.122","0.11","0.258","0.257","0.179"
"Dry_Mag_90","441.7","1343.09","338.54","28","0","37.4","364.788"
"Dry_Mag_50","80.2","289.05","149.1","2","0","0","86.725"
"Dry_Mag_10","2.72","0.87","58.36","0","0","0","10.325"
"Dry_Tim","258","297","255","257","289","333","281.5"
"Dry_Dur","293","122","189","85","295","34","169.667"
"Dry_NoFL_Days","0","7","0","38","293","24","60.333"
"No_Peaks_Avg",NA,"1","1.4","3.5",NA,"1","1.725"
"No_Peaks_Max",NA,"1","2","6",NA,"1","2.5"
"Frac_V_Cent_Avg",NA,"0.75","0.609","0.513",NA,"0.633","0.626"
"Frac_V_Cent_Max",NA,"0.75","0.286","0.526",NA,"0.6","0.54"
