"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","289.872","215.932","2303.88","352.745","316.961","288.796","627.688"
"SD_Ann","358.358","121.748","3902.651","358.315","252.74","312.506","1779.215"
"CV_Ann","1.236","0.564","1.694","1.016","0.797","1.082","2.835"
"Q10_Mag","94.16","19.5","179.66","104.24","25.44","116.75","97.6"
"Q25_Mag","125.3","128","197.3","151.8","124.1","127.2","131.1"
"Q50_Mag","150.7","233.5","317.2","216.4","262.9","142","202.95"
"Q75_Mag","264.2","316.75","2585.6","364.9","541.7","262.025","370.1"
"Q90_Mag","503.86","374.5","7160.08","875.14","740.58","865.75","1103.83"
"Q10_Tim","135","96","19","69","106","1","71"
"Q25_Tim","137","116","19","86","82","132","95"
"Q50_Tim","85","119","98","149","65","114","105"
"Q75_Tim","21","157","20","101","97","127","87"
"Q90_Tim","22",NA,"24","114",NA,"98","64"
"Q10_Fre","4","2","1","2","2","1","2"
"Q25_Fre","8","4","1","3","3","8","4"
"Q50_Fre","4","4","5","5","1","3","3"
"Q75_Fre","3","3","1","2","2","2","2"
"Q90_Fre","1",NA,"1","2",NA,"1","1"
"Q10_Dur","326","304","347","344","298","366","330"
"Q25_Dur","267","269","347","288","241","250","277"
"Q50_Dur","130","201","262","196","191","120","183"
"Q75_Dur","65","39","172","92","117","66","91"
"Q90_Dur","25",NA,"147","25",NA,"23","55"
"Q10_Mag_Lng_Evt","1719.8","432","18028.1","1731.1","793","1272.7","3996"
"Q25_Mag_Lng_Evt","1719.8","432","18028.1","1731.1","793","1272.7","3996"
"Q50_Mag_Lng_Evt","1719.8","432","18028.1","1385","793","1272.7","3938"
"Q75_Mag_Lng_Evt","1719.8","432","18028.1","1385","793","1272.7","3938"
"Q90_Mag_Lng_Evt","1719.8",NA,"18028.1","1731.1",NA,"1272.7","5687"
"Q10_Strt_Tim_Lng_Evt","1","48","19","1","50","1","20"
"Q25_Strt_Tim_Lng_Evt","1","49","19","1","54","40","27"
"Q50_Strt_Tim_Lng_Evt","1","78","19","115","65","59","56"
"Q75_Strt_Tim_Lng_Evt","1","119","20","121","97","82","73"
"Q90_Strt_Tim_Lng_Evt","22",NA,"24","68",NA,"98","53"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q50_Strt_Sea_Lng_Evt","win","spr","win","spr","spr","win","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","spr","spr","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","spr",NA,"spr","spr"
"Q10_Dur_Lng_Evt","110","245","347","254","231","366","258"
"Q25_Dur_Lng_Evt","94","193","347","192","217","136","196"
"Q50_Dur_Lng_Evt","66","153","178","72","191","92","125"
"Q75_Dur_Lng_Evt","58","24","172","62","114","54","80"
"Q90_Dur_Lng_Evt","25",NA,"147","13",NA,"23","52"
"Init_Mag","1680.475","148.748","387.686","316.675","236.757","246.6","502.823"
"Init_Tim","38","-91","-28","-56","-72","77","-22"
"Init_Dur","38","17","9","3","14","42","20.5"
"Wet_BFL_Mag_10","92.27","7","2161.53","205.76","14.7","300.85","463.685"
"Wet_BFL_Mag_50","205.7","145.3","4965.45","556.7","227.5","1053.9","1192.425"
"Wet_Tim","11","-109","73","50","-85","77","2.833"
"Wet_BFL_Dur","198","241","50","119","223","38","144.833"
"Peak_Mag_Ann","1719.8","432","18028.1","1731.1","793","1272.7","3996.117"
"Peak_Mag_Tim","39","131","122","74","117","114","99.5"
"Peak_Mag_95",NA,NA,"10648.5",NA,NA,NA,"10648.5"
"Peak_Mag_90","1719.8",NA,"18028.1","1558.05",NA,"1272.7","5644.662"
"Peak_Mag_80","1719.8",NA,"18028.1","1558.05","793","934.15","4606.62"
"Peak_Dur_95",NA,NA,"110",NA,NA,NA,"110"
"Peak_Dur_90","25",NA,"147","25",NA,"23","55"
"Peak_Dur_80","37",NA,"167","75","105","55","87.8"
"Peak_Fre_95",NA,NA,"2",NA,NA,NA,"2"
"Peak_Fre_90","1",NA,"1","2",NA,"1","1.25"
"Peak_Fre_80","1",NA,"1","2","1","2","1.4"
"Peak_Tim_95",NA,NA,"60.5",NA,NA,NA,"60.5"
"Peak_Tim_90","22",NA,"24","115.5",NA,"98","64.875"
"Peak_Tim_80","17",NA,"21","96","102","207.5","88.7"
"Rec_Mag","400.5","432","18028.1","1385","785.9","1272.7","3717.367"
"Rec_Tim","208","131","122","168","137","114","146.667"
"Rec_Dur","48","114","76","90","150","108","97.667"
"Rec_ROC","0.039","0.011","0.053","0.055","0.018","0.033","0.035"
"Dry_Mag_90","92.1","2165.46","292.64","123.62","243.65","326","540.578"
"Dry_Mag_50","92.1","192","194.3","114.9","130.2","139.2","143.783"
"Dry_Mag_10","92.1","24.6","173.24","89.76","111.4","104.06","99.193"
"Dry_Tim","256","245","198","258","287","222","244.333"
"Dry_Dur","1","195","218","23","156","145","123"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"0.667",NA,NA,NA,"0.667"
"No_Peaks_Max",NA,NA,"1",NA,NA,NA,"1"
"Frac_V_Cent_Avg",NA,NA,"0.53",NA,NA,NA,"0.53"
"Frac_V_Cent_Max",NA,NA,"0.444",NA,NA,NA,"0.444"
