"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","29.281","101.297","359.256","94.695","74.016","19.079","112.889"
"SD_Ann","32.639","202.146","515.104","73.096","39.675","20.631","255.657"
"CV_Ann","1.115","1.996","1.434","0.772","0.536","1.081","2.265"
"Q10_Mag","5.9","27.25","66.32","43.38","34.98","0","8.51"
"Q25_Mag","16.7","40.1","94.7","54.8","43.1","0","30.175"
"Q50_Mag","27.3","59.65","158.2","77.3","58.7","13","54.2"
"Q75_Mag","33.7","90.275","433.2","118.8","103.1","34","102.425"
"Q90_Mag","40.9","137.8","767.7","159.62","134.92","49.5","191.53"
"Q10_Tim","79","1","1","1","1","62","24"
"Q25_Tim","146","21","1","81","56","88","65"
"Q50_Tim","283","141","1","131","128","113","132"
"Q75_Tim","312","139","98","202","163",NA,"182"
"Q90_Tim","354","123","85","228",NA,NA,"197"
"Q10_Fre","11","1","1","1","1","12","4"
"Q25_Fre","13","3","1","2","2","6","4"
"Q50_Fre","4","15","1","10","6","3","6"
"Q75_Fre","2","9","7","4","6",NA,"5"
"Q90_Fre","1","3","10","5",NA,NA,"4"
"Q10_Dur","320","366","365","365","365","202","330"
"Q25_Dur","144","336","365","359","359","113","279"
"Q50_Dur","24","211","365","285","214","30","188"
"Q75_Dur","8","75","275","120","102",NA,"116"
"Q90_Dur","3","29","168","21",NA,NA,"55"
"Q10_Mag_Lng_Evt","137.6","2311.2","5307.4","852.7","181.8","81","1478"
"Q25_Mag_Lng_Evt","38.8","526.4","5307.4","852.7","181.8","81","1164"
"Q50_Mag_Lng_Evt","427.7","526.4","5307.4","852.7","181.8","81","1229"
"Q75_Mag_Lng_Evt","427.7","526.4","5307.4","213.5","181.8",NA,"1331"
"Q90_Mag_Lng_Evt","427.7","526.4","5307.4","213.5",NA,NA,"1618"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","1","1"
"Q25_Strt_Tim_Lng_Evt","1","1","1","117","67","77","44"
"Q50_Strt_Tim_Lng_Evt","353","14","1","162","124","125","129"
"Q75_Strt_Tim_Lng_Evt","354","15","1","166","173",NA,"141"
"Q90_Strt_Tim_Lng_Evt","354","15","55","203",NA,NA,"156"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","spr","spr","spr","spr"
"Q50_Strt_Sea_Lng_Evt","win","win","win","sum","spr","spr","win"
"Q75_Strt_Sea_Lng_Evt","win","win","win","sum","sum",NA,"win"
"Q90_Strt_Sea_Lng_Evt","win","win","win","sum",NA,NA,"win"
"Q10_Dur_Lng_Evt","238","366","365","365","365","157","309"
"Q25_Dur_Lng_Evt","21","316","365","249","299","78","221"
"Q50_Dur_Lng_Evt","13","73","365","193","151","26","136"
"Q75_Dur_Lng_Evt","6","29","155","75","72",NA,"67"
"Q90_Dur_Lng_Evt","3","19","93","10",NA,NA,"31"
"Init_Mag","27.7","148.878","1416.021","355.382","106.131","63.27","352.897"
"Init_Tim","173","-10","-4","-12","87","-59","29.167"
"Init_Dur","17","10","12","18","16","16","14.833"
"Wet_BFL_Mag_10","27.4",NA,"137.8","43.4","53.32","20.2","56.424"
"Wet_BFL_Mag_50","35.1",NA,"422.4","77.35","89.4","42.3","133.31"
"Wet_Tim","173",NA,"-14","-28","72","-83","24"
"Wet_BFL_Dur","15",NA,"93","306","137","233","156.8"
"Peak_Mag_Ann","427.7","2311.2","5307.4","852.7","181.8","81","1526.967"
"Peak_Mag_Tim","354","362","78","344","208","149","249.167"
"Peak_Mag_95","427.7","1418.8","570.9","852.7",NA,NA,"817.525"
"Peak_Mag_90","427.7","526.4","293.7","213.5",NA,NA,"365.325"
"Peak_Mag_80","282.65","141.1","236.3","213.5","134.5",NA,"201.61"
"Peak_Dur_95","1","11","98","3",NA,NA,"28.25"
"Peak_Dur_90","3","29","168","21",NA,NA,"55.25"
"Peak_Dur_80","5","54","240","97","67",NA,"92.6"
"Peak_Fre_95","1","2","7","1",NA,NA,"2.75"
"Peak_Fre_90","1","3","10","5",NA,NA,"4.75"
"Peak_Fre_80","2","7","9","5","7",NA,"6"
"Peak_Tim_95","354","186.5","37","343",NA,NA,"230.125"
"Peak_Tim_90","354","57","196.5","203",NA,NA,"202.625"
"Peak_Tim_80","270.5","139","212","265","152",NA,"207.7"
"Rec_Mag","137.6","121.3","5307.4","132.8","181.8","81","993.65"
"Rec_Tim","187","249","78","277","208","149","191.333"
"Rec_Dur","43","87","238","92","74","173","117.833"
"Rec_ROC","0.12","0.063","0.079","0.042","0.037","0.542","0.147"
"Dry_Mag_90",NA,"23.08","74.48","48.18","32.3","31.2","41.848"
"Dry_Mag_50",NA,"19.1","59.3","42.2","32.3","1","30.78"
"Dry_Mag_10",NA,"13.8","57.63","28.55","32.3","0","26.456"
"Dry_Tim","230","336","316","369","282","322","309.167"
"Dry_Dur",NA,"17","22","68","1","45","30.6"
"Dry_NoFL_Days",NA,"0","0","0","0","22","4.4"
"No_Peaks_Avg","1","1","2","1",NA,NA,"1.25"
"No_Peaks_Max","1","1","5","1",NA,NA,"2"
"Frac_V_Cent_Avg","1","0.5","0.665","0.667",NA,NA,"0.708"
"Frac_V_Cent_Max","1","0.5","0.639","0.667",NA,NA,"0.702"
