"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","6038.332","5995.07","23280.714","4264.507","5103.879","4176.008","8140.295"
"SD_Ann","3206.712","2293.488","24298.395","2425.179","1426.597","1686.547","12199.087"
"CV_Ann","0.531","0.383","1.044","0.569","0.28","0.404","1.499"
"Q10_Mag","2824.2","2315","3066.8","2221.4","2907.8","2119","2486.4"
"Q25_Mag","3808","4870.75","4492","2789","3919","2868.25","3372.25"
"Q50_Mag","5798","5990.5","9890","3688","5336","3937.5","5195"
"Q75_Mag","6713","7421.5","38189","4759","6250","5339.5","6680"
"Q90_Mag","8805","9040","55844.2","6567.6","6892.4","6341.5","11521.5"
"Q10_Tim","37","5","19","88","1","84","39"
"Q25_Tim","9","1","41","116","52","100","53"
"Q50_Tim","89","76","47","134","130","145","103"
"Q75_Tim","111","107","25","159","206","128","122"
"Q90_Tim","26",NA,"23","159",NA,NA,"69"
"Q10_Fre","3","3","2","5","1","6","3"
"Q25_Fre","2","1","3","6","4","7","3"
"Q50_Fre","4","3","4","3","5","5","4"
"Q75_Fre","11","7","3","2","4","2","4"
"Q90_Fre","1",NA,"1","1",NA,NA,"1"
"Q10_Dur","350","311","347","313","365","306","332"
"Q25_Dur","293","302","327","231","305","218","279"
"Q50_Dur","222","266","259","73","198","108","187"
"Q75_Dur","106","136","216","37","54","18","94"
"Q90_Dur","31",NA,"178","11",NA,NA,"73"
"Q10_Mag_Lng_Evt","17146","10601","91342","15937","7665","10581","25545"
"Q25_Mag_Lng_Evt","17146","10601","91342","15937","7665","10581","25545"
"Q50_Mag_Lng_Evt","8387","10601","91342","15937","7665","6825","23459"
"Q75_Mag_Lng_Evt","17146","10601","91342","15937","7665","10581","25545"
"Q90_Mag_Lng_Evt","17146",NA,"91342","15937",NA,NA,"41475"
"Q10_Strt_Tim_Lng_Evt","1","1","5","62","1","61","21"
"Q25_Strt_Tim_Lng_Evt","8","1","7","92","41","83","38"
"Q50_Strt_Tim_Lng_Evt","108","1","9","131","145","166","93"
"Q75_Strt_Tim_Lng_Evt","25","77","12","154","174","89","88"
"Q90_Strt_Tim_Lng_Evt","26",NA,"23","159",NA,NA,"69"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","spr","win","spr","win"
"Q50_Strt_Sea_Lng_Evt","spr","win","win","spr","spr","sum","spr"
"Q75_Strt_Sea_Lng_Evt","win","spr","win","sum","sum","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","sum",NA,NA,"win"
"Q10_Dur_Lng_Evt","310","307","333","240","365","238","298"
"Q25_Dur_Lng_Evt","292","302","292","181","265","181","252"
"Q50_Dur_Lng_Evt","166","144","220","69","139","72","135"
"Q75_Dur_Lng_Evt","39","55","206","32","26","13","61"
"Q90_Dur_Lng_Evt","31",NA,"178","11",NA,NA,"73"
"Init_Mag","16660.126","9080.356","29659.383","7938.697","3596.158","9427.562","12727.047"
"Init_Tim","43","13","52","-46","-21","97","23"
"Init_Dur","8","23","7","13","28","21","16.667"
"Wet_BFL_Mag_10","3895","5089","22048.2","2175.4","3263.9","2671.9","6523.9"
"Wet_BFL_Mag_50","6580.5","6563","38740","3664","4957","4663","10861.25"
"Wet_Tim","2","-4","18","-58","-33","-29","-17.333"
"Wet_BFL_Dur","196","243","143","239","218","280","219.833"
"Peak_Mag_Ann","17146","10601","91342","15937","7665","10581","25545.333"
"Peak_Mag_Tim","38","101","160","161","176","97","122.167"
"Peak_Mag_95",NA,NA,"91342",NA,NA,NA,"91342"
"Peak_Mag_90","17146",NA,"91342","15937",NA,NA,"41475"
"Peak_Mag_80","7537","8381.5","9514","12056","7421.5","10581","9248.5"
"Peak_Dur_95",NA,NA,"111",NA,NA,NA,"111"
"Peak_Dur_90","31",NA,"178","11",NA,NA,"73.333"
"Peak_Dur_80","61","103","215","33","26","8","74.333"
"Peak_Fre_95",NA,NA,"1",NA,NA,NA,"1"
"Peak_Fre_90","1",NA,"1","1",NA,NA,"1"
"Peak_Fre_80","6","6","3","2","2","1","3.333"
"Peak_Tim_95",NA,NA,"68",NA,NA,NA,"68"
"Peak_Tim_90","26",NA,"23","159",NA,NA,"69.333"
"Peak_Tim_80","141","146.5","261","172.5","164.5","93","163.083"
"Rec_Mag","7269","8978","91342","10464","7581","5185","21803.167"
"Rec_Tim","197","238","160","180","184","250","201.5"
"Rec_Dur","115","77","133","129","132","51","106.167"
"Rec_ROC","0.028","0.024","0.032","0.043","0.015","0.019","0.027"
"Dry_Mag_90","3213.2","6421.5","3646.2","2954.3","3092","3744","3845.2"
"Dry_Mag_50","2807","2321","2850","2197.5","2882","2488","2590.917"
"Dry_Mag_10","2367.1","2184","2601.6","2076.1","2566","1860","2275.8"
"Dry_Tim","312","315","293","309","316","301","307.667"
"Dry_Dur","50","70","15","24","21","66","41"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"3",NA,NA,NA,"3"
"No_Peaks_Max",NA,NA,"5",NA,NA,NA,"5"
"Frac_V_Cent_Avg",NA,NA,"0.713",NA,NA,NA,"0.713"
"Frac_V_Cent_Max",NA,NA,"0.64",NA,NA,NA,"0.64"
